Protein ID,H26_Exponential_vs_H26_Stationary,H26_Exponential_vs_H26_Stationary_PEP,H26_Exponential_vs_HVABI_Exponential,H26_Exponential_vs_HVABI_Exponential_PEP,H26_Exponential_vs_HVLON3_Exponential,H26_Exponential_vs_HVLON3_Exponential_PEP,H26_Stationary_vs_HVABI_Stationary,H26_Stationary_vs_HVABI_Stationary_PEP,H26_Stationary_vs_HVLON3_Stationary,H26_Stationary_vs_HVLON3_Stationary_PEP
HVO_1927 [D4GTF6] DUF389 family protein,-1.2007125682246067,0.7091464491182641,0.6137662173704495,0.6686523688806881,-0.03312805159087717,0.900773917052562,2.093832167704705,0.32503851885719803,0.6946088977505915,0.5516016584259691
HVO_1925 [D4GTF4] probable GTP-binding protein,-0.6251214889881218,0.7764864002126163,-1.7300471058690006,0.22567982750586435,-0.3126077096281451,0.779994495116789,-0.7112571037469844,0.435804401097988,-1.3771261822102365,0.46475674311568294
HVO_1923 [D4GTF2] probable 16S rRNA maturation protein,0.0,1.0,0.0,1.0,0.0,1.0,2.2513937035659355,0.4773702016569433,2.9384185257878825,0.487260562244604
HVO_1921 [D4GTF0] (serS) serine--tRNA ligase,0.4072339704574133,0.5323819978046103,-0.5698983217919438,0.10000343418386626,0.2887351431093564,0.785433538947869,-0.9522763607088127,0.0003750058594665928,-0.3782329972907197,0.25018948559357046
HVO_1920 [D4GTE9] DASS family transport protein,0.7283001473735359,0.6590297320445369,0.7774367463557026,0.6081478492360484,0.4046242043542851,0.9073464989013142,3.130548648948723,0.04813427223149225,0.9001872374895377,0.5387166210049896
HVO_1918 [D4GTE7] beta-lactamase domain protein,0.09324842624984168,0.762774766381317,-2.080148905790564,0.32683684599028273,-0.4319677945452678,0.9143216411902345,-0.7205182544296448,0.5198651007198136,-1.4764844200125151,0.5438226985853603
HVO_1917 [D4GTE6] (acs6) acyl-CoA synthetase,-0.2729136214304113,0.7272276682454015,0.8261279622264492,0.03259312320916907,-0.035249135666022585,0.9535896851087337,2.2569223070702034,0.0003750058594665928,1.3782788294475705,0.0005492080087362572
HVO_1916 [D4GTE5] (kef1) Kef-type transport system,-1.3627760962357165,0.01613202729678287,1.173448640829758,0.0008303601573121933,-0.96946707937167,0.1338928038831545,2.4890652404910663,0.0003750058594665928,1.301350904024678,0.0032927878839504876
HVO_1914 [D4GTE3] (acaB3) acetyl-CoA C-acyltransferase,3.4319180473414126,0.001086455263836772,-1.0235945998752751,0.3500795750224651,0.4136818386933883,0.9225182344015959,-0.8958422171677906,0.06923876905752913,-1.022471888931522,0.17737446916978217
HVO_1911 [-] (nasD) nitrite reductase (ferredoxin) (nonfunctional),1.267753173446845,0.6850665352390339,1.508465325444183,0.4391475098686535,1.3776055738784434,0.887922226694325,1.6679041660103913,0.39142860453026584,1.3560941418683878,0.5745793198322628
HVO_1907 [D4GTE0] (cdc48d) arNOG05511 family protein (AAA-type ATPase core domain protein),-0.47216973122223854,0.5693322474027634,-0.5444071259020675,0.38544289793381037,-0.351199268234498,0.7243069897076848,-0.4547084532061337,0.34381434446297987,-0.5580283729098752,0.18873158647329313
HVO_1905 [D4GTD8] beta-lactamase domain protein,0.0,1.0,0.0,1.0,0.0,1.0,8.243121896467462,1.0,-0.2760022780382738,0.5451799260911605
HVO_1901 [D4GTD4] (tif2c) translation initiation factor aIF-2 gamma subunit,-0.3723083779628743,0.7663747646503334,-0.6872646746586732,0.3448680649403819,-0.267599258238757,0.8725630939255964,-1.1450512808497666,0.014232953813908877,-0.6841243480881598,0.3316095878440991
HVO_1899 [D4GTD2] (rpoE1) DNA-directed RNA polymerase subunit E,1.9985649067721196,0.44667257153350115,0.27219622908829655,0.6970954356846473,0.2173933955846511,0.9201012536915408,-2.147701515050814,0.292861168790961,-2.119445526144618,0.29228156896124624
HVO_1896 [D4GTC9] (rps24e) 30S ribosomal protein S24e,0.6409867278496386,0.728827267028349,-0.3078045012190186,0.6519484640241815,0.5588546949775204,0.9074597304359016,-0.9273456889687648,0.48241152516276176,-0.27472047749184014,0.6104504641414333
HVO_1895 [D4GSZ6] (kae1) KEOPS complex subunit Kae1/Bud32,-0.6967711607651982,0.8040205701657825,-1.0981116962879762,0.33803124658581885,-1.20368964574893,0.7726610317691636,-1.7439093431577792,0.023198944198588034,-1.0328138121349257,0.45331896225335966
HVO_1894 [D4GSZ5] conserved hypothetical protein,-1.7940539501801256,0.6814535298312336,-0.862871210583577,0.6308312972327973,-0.5949407908556168,0.9142167428226572,0.3363019422716499,0.4931463747633258,1.1543714966038348,0.5857076300039422
HVO_1893 [D4GSZ4] (ham1) XTP/dITP diphosphatase,4.267782997771301,1.0,-1.642412892177888,0.6051159026196729,0.2593048045837216,0.9006522596968501,0.0,1.0,0.0,1.0
HVO_1888 [D4GSY9] (tupA) ABC-type transport system periplasmic substrate-binding protein (probable substrate tungstate),-0.6746978449590665,0.6910125179293258,0.647572044313238,0.5177442372577002,-0.2844054268245027,0.9204926338763738,1.9554272355690094,0.0003750058594665928,1.4148955550558888,0.0005492080087362572
HVO_1886 [D4GSY7] (tupC) ABC-type transport system ATP-binding protein (probable substrate tungstate),-1.6347387340663408,0.7207568582945252,0.3515115224773514,0.7079700482100728,-0.32301770011830844,0.9308515699914357,2.8337428304073433,0.13159333593111067,2.3130886917228226,0.4338475147896279
HVO_1885 [D4GSY6] (trkA3) TrkA domain protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1880 [D4GSY2] conserved hypothetical protein<|>HVO_2486 [D4GTB5] (pccA) propionyl-CoA carboxylase biotin carboxylase component<|>decoy_HVO_A0330 [D4GR07] GFO family oxidoreductase<|>decoy_HVO_A0562 [D4GRM3] (hutU) urocanate hydratase,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1880 [D4GSY2] conserved hypothetical protein,0.1736238154758072,0.7799428688022852,-1.383177714508415,0.5459149804538638,-0.9724537293266069,0.004000597599641442,-2.660107767332028,0.1833721036612792,-2.6810313466848905,0.2515286913412732
HVO_1879 [D4GSY1] (fadA3) enoyl-CoA hydratase,2.192858906798274,0.6210410122179597,-0.1612508914110954,0.6285743571638047,0.7929991205991856,0.8934501025444886,-1.3046373901490786,0.0003750058594665928,-0.5981607278870041,0.6056796410327068
"HVO_1878 [D4GSY0] (nadE) NAD synthase, ammonia-dependent",-0.06763280238772859,0.7794840824777844,-0.9615476797687783,0.21755378084182853,0.7592324606108132,0.6784371516559919,-0.23517270612606062,0.5457542234258423,1.8361695845567736,0.0005492080087362572
HVO_1875 [D4GSX8] O-acetyltransferase (homolog to galactoside O-acetyltransferase),0.2616447016381648,0.7579146554936759,0.0009409580522938277,0.7326843293468874,-0.7928269207095522,0.855805444958571,-0.5411836569786728,0.4964954500099117,-0.5639939291891404,0.5722724620770129
HVO_1874 [D4GSX7] probable oxidoreductase (aldo-keto reductase family protein),0.5287478606084887,0.634902770016624,-0.8021205691795045,0.5559883896237592,0.114456584526973,0.9375327298571108,-1.7116288903112518,0.02618362043101674,-1.857672469710861,0.0005492080087362572
HVO_1871 [D4GSX4] (hemQ) coproheme decarboxylase HemQ,0.10356289510653277,0.839406011035446,0.939572641013779,0.0008303601573121933,0.16644093362483675,0.9376117205846273,0.9300500549029483,0.013858980966921508,0.3817318383093543,0.6015258229138368
HVO_1870 [D4GSX3] M50 family metalloprotease,-1.3993602147224669,0.22180009057659156,0.9450865026344828,0.3800118506814142,-0.495200878865224,0.8736803038035086,2.4819619375594,0.0003750058594665928,1.324369383402908,0.4101517375199899
HVO_1869 [D4GSX2] conserved hypothetical protein,-0.05713776480975641,0.7185738039274796,1.3796637726929892,0.6620370370370371,-1.0249655748439976,0.8810430818677133,2.363445926287112,0.42219927481048214,0.09445169987147772,0.5808136390625414
HVO_1868 [D4GSX1] conserved hypothetical protein,0.023059655388150954,0.7552118268895388,1.2281696326938365,0.20678839475747735,0.37938883151562197,0.9215597171192432,0.995043504813351,0.4218585909744307,0.7045860039235681,0.5768807803922728
HVO_1867 [D4GSX0] (lysS) lysine--tRNA ligase,1.3131741540292632,0.4492566257272139,-1.171982569228808,0.6288973773646129,0.4622865992465217,0.8286096245982413,-2.2145661865061603,0.0003750058594665928,-2.3166712257359436,0.0005492080087362572
HVO_1866 [D4GSW9] (pyrH) uridylate kinase,0.242432735152183,0.795827939858608,-1.028186173028796,0.44543473093187,-0.2080637736717309,0.9479195040367833,-1.7071427021165104,0.06665236702398969,-1.3999740908827674,0.192023557369427
HVO_1864 [D4GSW7] (moaE) molybdopterin synthase catalytic subunit,1.3743753028749768,0.7009090996824907,8.746488973421265,1.0,0.1696313908198856,0.9084725487195894,3.468840736937681,1.0,0.518797112883417,1.0
HVO_1862 [D4GSW5] M50 family metalloprotease,17.242387124754508,1.0,2.5487832853582124,0.0008303601573121933,0.6485158979364172,0.8906569744357228,0.0,1.0,0.0,1.0
HVO_1861 [D4GSW4] (thiL) thiamine-monophosphate kinase,0.812058016143596,0.7815436284902147,-1.2705299380872035,0.0008303601573121933,-0.5204707020747383,0.917714599584876,-2.646802764448453,0.0003750058594665928,-2.743490160808996,0.23490163993502722
HVO_1859 [D4GSW2] UPF0104 family protein,-2.4682202180408392,0.6817559306260715,1.8019376069436563,0.6250078567387962,-0.8687706171694598,0.889162068933685,4.338700623583698,0.13850815178184972,1.279510253643994,0.5166342496035745
HVO_1858 [D4GSW1] (rps19e) 30S ribosomal protein S19e,-1.0905538540725905,0.1613147573155579,0.5566052030206943,0.5593061814471558,-0.39354212552754564,0.9040007296856651,1.3110640368181432,0.018718193694308494,0.2932946714988002,0.6364297801271062
HVO_1854 [D4GSV7] (hisS) histidine--tRNA ligase,-0.17492700026763347,0.8220170672436482,-1.274390298619585,0.0008303601573121933,-0.022358885667916835,0.9572257867399939,-0.9991532191175901,0.0003750058594665928,-0.6649417655951562,0.16254159485646213
HVO_1853 [D4GSV6] UspA domain protein,0.0,1.0,0.0,1.0,0.0,1.0,2.9640386528268023,0.2914567202574293,3.7127007903370286,0.17737446916978217
HVO_1851 [D4GSV4] HAD superfamily hydrolase,-0.637474622760134,0.7446924432014239,0.12484146762805287,0.7207565384834975,1.9729366455804227,0.9053999004209479,0.8173709110757665,0.48576908448509926,0.5840539554070439,0.541102700900686
HVO_1849 [D4GSV2] (ywaD2) probable M28 family peptidase (homolog to aminopeptidase YwaD),0.6478847811088163,0.7060435874336317,0.5474029249205195,0.6482296249738111,-0.35435700356774935,0.9219444337107308,0.03912794297385401,0.5051906763644356,-0.27724186800951145,0.5576474189721807
HVO_1847 [D4GSV0] (pepF) oligoendopeptidase PepF,0.07274463439216082,0.7975701452206423,-0.7936828616012059,0.241662110442865,-0.261248925757936,0.9023413910312819,-0.6212801851440266,0.39348687162767293,-0.38167920574719316,0.5866834985603905
HVO_1839 [D4GSU3] XerC/D-like integrase,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1838 [-] DUF262/DUF1524 domain protein (nonfunctional),1.0514309581978043,0.6817559306260715,8.957346966844382,1.0,0.2253432758986297,0.9052841052235279,1.3673566093083485,1.0,3.3949650861838294,1.0
HVO_1832 [D4GSU0] MATE efflux family protein,-0.22588415274528656,0.7068924255115472,1.7489186599236404,0.013191751531185347,0.5922282663395244,0.583100688628327,2.2699351617425214,0.3642356794402096,0.3616156225459958,0.5653193151137647
HVO_1831 [D4GST9] (ferA4) ferredoxin (2Fe-2S),-1.310745821847042,0.5074844833880978,1.7886885367587397,0.0008303601573121933,0.32851955266641075,0.9068921683349188,2.9934349175895347,0.0003750058594665928,1.6818770267352647,0.06427383750931714
"HVO_1830 [D4GST8] (gndA) 6-phosphogluconate dehydrogenase (NAD-dependent, decarboxylating)",0.5609106491881094,0.7274947662247034,0.09140047336756055,0.7440606528535446,0.042366506818055205,0.9372952671741426,-0.7851189076433416,0.4814037392218904,-0.06165484346261928,0.6345752141005679
HVO_1829 [D4GST7] (pepB2) aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T),0.11185038452422791,0.7838170444789505,-0.3559467112397263,0.6668568168853395,-0.07279267525271962,0.9364983724471663,-0.04788876165144519,0.5911716296606435,0.018263350593849245,0.6490067627305867
HVO_1827 [D4GST5] (rps6e) 30S ribosomal protein S6e,-0.05650711280059172,0.7502424713763666,0.9400365797323265,0.6061284739896162,1.904450728451124,0.7699076886894146,1.2755896471345358,0.42968745639893424,1.4558653854360581,0.4796931099265226
HVO_1825 [D4GST3] conserved hypothetical protein,8.104435199362078,1.0,0.9883405591450485,0.6725207597594731,1.368173430706821,0.9019819695227888,0.0,1.0,0.0,1.0
HVO_1824 [D4GST2] conserved hypothetical protein,-0.18664535110862923,0.8250177760102197,-0.9490617499267066,0.013191751531185347,0.03392387935198654,0.9535263455379012,-1.1869039007409743,0.00449950083662598,-0.5147879533215163,0.46402260340694024
HVO_1823 [D4GST1] UspA domain protein,1.2401551258029404,0.7147214860391808,2.096545229979136,0.44988641253765405,-0.4750951782853198,0.915880268158333,0.09163443949301628,0.5427751139959909,1.8557152518960538,0.04427496505571338
HVO_1821 [D4GSS9] (pat2) GNAT family acetyltransferase Pat2,0.0,1.0,0.0,1.0,0.0,1.0,-1.0651895820621293,0.4527500401670206,-0.03274298250642311,0.5902533686067417
HVO_1819 [D4GSS7] conserved hypothetical protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1816 [D4GSE0] (pyrC) dihydroorotase,0.41397449230803984,0.6409889760275104,-1.3526940983101992,0.5097780470551663,0.47497273048987976,0.27375766124502254,-1.3052001847362695,0.2127907149754289,-1.169888235841165,0.22809196928645625
HVO_1812 [D4GSD6] probable ketohexokinase,0.4849307544524023,0.7831366649697704,-1.031668592167474,0.7049275484681223,-0.06883895339040158,0.9427981931994411,-1.9430500714713514,0.286185987600423,-1.868903024074158,0.45554254630020796
HVO_1811 [D4GSD5] sensor box histidine kinase,0.0,1.0,0.0,1.0,0.0,1.0,1.127571064972027,0.014232953813908877,1.2612479554315839,0.018547012789331796
HVO_1809 [D4GSD3] (entB2) isochorismatase family protein,0.1637351455899192,0.722385521130896,13.92392133458934,1.0,0.12412608704768069,0.9041181346618925,2.4072444134544813,1.0,-2.6431282702297954,0.4865422461101234
HVO_1808 [D4GSD2] conserved hypothetical protein,-0.5847388690220118,0.7264251746427162,0.9592199788422582,0.6525656395948829,0.8850103701061824,0.8926600650086931,1.2302965976794078,0.4719861863480602,1.403907005906374,0.5468738698393498
HVO_1806 [D4GSD0] conserved hypothetical protein,-1.3560556834202795,0.13683466525400922,1.1211311550171907,0.6457352640554687,0.14398537584845833,0.9273322144722109,2.3019856388091404,0.0003750058594665928,3.188574239088096,0.0005492080087362572
HVO_1804 [D4GSC8] (pncB) nicotinate phosphoribosyltransferase,-0.7275571817659414,0.6479745356407967,0.08872042165387964,0.7681899765290625,-0.10111651561868702,0.9531450739350581,0.6248380218794989,0.35282550596845874,0.44621491709682226,0.5166342496035745
HVO_1803 [D4GSC7] AMMECR1 domain protein,0.0,1.0,0.0,1.0,0.0,1.0,-1.635904350032831,0.0003750058594665928,-1.1821819510079872,0.5676424788599407
HVO_1799 [D4GSC3] digeranylgeranylglycerophospholipid reductase / dolichol omega-reductase,-1.2009325719963622,0.001086455263836772,1.346071378695251,0.0008303601573121933,0.25240962849963056,0.9369775010147889,2.5397611652928718,0.0003750058594665928,1.350996890745117,0.0005492080087362572
HVO_1792 [D4GSB6] Lrp/AsnC family transcription regulator,-3.8534914022006737,0.6921905208272306,-0.1010334159107529,0.7334688631370883,-0.07270125040980338,0.910245708571287,4.0639700346559415,0.11846184695593154,5.212445003160371,0.009307461744754608
HVO_1788 [D4GSB2] (nirA1) probable sulfite/nitrite reductase (ferredoxin),0.5859829006686393,0.3856295168568179,-0.13244419007037145,0.7940746842657292,-0.07716402611749723,0.9504818073070364,-0.6855598671831572,0.15846388305611114,-0.4854268430091807,0.3663707621314357
HVO_1783 [D4GSA8] conserved hypothetical protein,0.6280387217573151,0.7367190429904253,0.5502229986965173,0.6990653610212278,-0.2652685786883538,0.9193130621791753,-0.5886151697968202,0.273510076288216,-0.9207578945364672,0.5902533686067417
HVO_1778 [D4GSA2] (katG) catalase-peroxidase,-0.4149109606424113,0.6242012666136545,0.11077879105287808,0.8015527249848645,-0.25198686263518766,0.8942338553649473,0.14072883059067293,0.6091366120855513,0.9201943891306577,0.003840756658918587
HVO_1769 [D4GS94] (dppF3) ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide),0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1761 [D4GS86] (mtfK3) FKBP-type peptidylprolyl isomerase,-1.8127819425219072,0.059439678066961266,0.40689907571025247,0.6276040924506257,-0.4157163254569908,0.9038831767037919,0.0,1.0,0.0,1.0
HVO_1760 [D4GS85] ABC-type transport system ATP-binding protein,-2.7235990380642576,0.001086455263836772,0.584234563003773,0.6804603422808262,0.1207382814169671,0.9297245497211096,1.9572163464463361,0.0003750058594665928,1.847877500005577,0.006577055990049319
HVO_1759 [D4GS84] ABC-type transport system permease protein,-2.248958726308211,0.001086455263836772,0.4076937592386592,0.6653555959008897,-0.09181194356210126,0.8991801073696769,1.6119311107750636,0.4136740259411069,1.3260887515487716,0.540080791609532
HVO_1758 [D4GS83] (trxB5) oxidoreductase (homolog to thioredoxin-disulfide reductase),-0.44660489544498594,0.2521751144695148,-1.93251670254274,0.15253632508775272,0.20800699402699666,0.9285815039458348,-2.2907732422533535,0.05555074423006634,-1.4470919557414197,0.5346129309971076
HVO_1757 [D4GS82] DoxX domain protein,11.574383124212872,1.0,16.502885538736994,1.0,14.34034690901402,1.0,0.0,1.0,0.0,1.0
HVO_1752 [D4H091] Lrp/AsnC family transcription regulator,-1.1188454264027023,0.6957024568496346,-0.053146547035602426,0.647918494632069,-0.3301048612460417,0.9026994446118741,1.9448833558128977,0.013110941588023839,1.5280988668954665,0.5824476878749232
HVO_1751 [D4H090] (copA) P-type transport ATPase (probable substrate copper/metal cation),-1.580095651610712,0.001086455263836772,0.981673441325708,0.11094391419814398,0.5284399785536769,0.8953978638263868,2.3947288397538427,0.0003750058594665928,1.7889241709333996,0.0005492080087362572
HVO_1749 [D4H088] conserved hypothetical protein,-1.8046170492090141,0.5764433039077368,1.2347551427563594,0.012373376844108996,-0.26204675443277675,0.9098056651763153,1.9859190021160438,0.0003750058594665928,1.6274944785451022,0.43611272872285556
HVO_1748 [D4H087] tetratricopeptide repeat protein (nonfunctional),0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1746 [D4H085] DUF2800 family protein<|>HVO_A0439 [D4GRA5] DUF2800 family protein,0.0,1.0,0.0,1.0,0.0,1.0,11.708160260799756,1.0,15.458676679774477,1.0
HVO_1745 [D4H084] conserved hypothetical protein,-0.18791763228667566,0.696575305897599,1.4763925168618766,0.54478445318821,0.9467604249780658,0.8772718236833443,1.508989350234717,0.4520735064752893,1.9647076660298406,0.4954852560459684
HVO_1743 [D4H082] SWIM zinc finger domain protein,1.4176020961341866,0.0032555437929192577,-0.504286200678107,0.6544126834279685,0.4262410347469665,0.9079112599413981,-2.037647400972651,0.0003750058594665928,-1.640935529205693,0.0005492080087362572
HVO_1741 [D4H080] conserved hypothetical protein,0.11205334059713218,0.730154806414733,1.1135388093005516,0.71806456314217,0.6283158486624488,0.9018618570135329,1.3164631796303188,0.39760044486554125,0.8777013959285765,0.5328980937249017
HVO_1737 [D4H076] DUF790 family protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1735 [D4H074] SWIM zinc finger domain protein,0.7593441552934417,0.6983148923806988,0.6461080402434475,0.6384956401087435,0.24234175614145503,0.9228986026972682,-0.21545833046897772,0.5368105710298936,-0.661662211307865,0.5064670898900177
HVO_1727 [D4H071] (tbp2) TATA-binding transcription initiation factor,0.9781483221932643,0.2646313228627356,0.6571988587920111,0.5780951471150173,0.010010580858403006,0.9308515699914357,0.11096147392339789,0.5764154965784105,1.132737750971008,0.0043884889269928395
HVO_1725 [D4H069] (orc5) Orc1-type DNA replication protein,-1.2056421406296915,0.6606295820819081,-1.2141045005945053,0.5921210835278308,-0.05980403837827805,0.92551370078899,-0.29809404688910407,0.5068607902592115,-0.45941912962132986,0.6044034385470132
HVO_1723 [D4H067] (rad25d) DNA repair helicase Rad25,0.3209411713989714,0.7741619644102117,-0.9734406913604395,0.7268906588009003,-0.4216861035053649,0.9121996680918552,-1.782160890150552,0.2678644542777334,-1.5282275821199556,0.5263549042106278
"HVO_1718 [D4H063] (queD) 6-carboxy-5,6,7,8-tetrahydropterin synthase",-0.6881124300874943,0.7207568582945252,-2.4005667436083566,0.58655418374843,-1.038346875927175,0.9023413910312819,-2.237547717865337,0.39039910055109184,-2.012935937200836,0.5246259224290154
HVO_1716 [D4H061] (queC) 7-cyano-7-deazaguanine synthase,0.010645848067349972,0.7335833872750783,0.4598156486712432,0.6769473026905222,0.04684059248461969,0.8922626658021826,-0.5067583790280807,0.44733476033913977,1.2802665496615784,0.5729321161336671
HVO_1712 [D4H057] START domain protein,8.606156921932367,1.0,11.008625372191588,1.0,10.862667490510194,1.0,0.0,1.0,0.0,1.0
HVO_1711 [D4H056] (sga1) probable glucoamylase,0.11869253762892373,0.8829235798163936,0.5059681248292018,0.015642033554830737,0.040981898415016996,0.9711894385587425,0.2506326835090664,0.5596289365855731,0.27789599243290714,0.5870085717549421
HVO_1710 [D4H055] (amyA2) glycoside hydrolase domain protein,0.2511528833436673,0.8200003239880772,0.36824236759281204,0.45474601951037985,0.9326054120149402,0.04983061091406493,0.27593090370396467,0.5573196583602347,1.0184149323121698,0.06061393422345229
HVO_1708 [D4H053] conserved hypothetical protein,0.5305370293951712,0.7385353877723018,1.322403729839368,0.006622034638335106,-0.43590391664561434,0.9144264147896989,1.4770989939998453,0.3372173401561074,1.4567760954043159,0.5676424788599407
HVO_1707 [D4H052] ABC-type transport system ATP-binding protein,-1.3103340820633211,0.3580805443021894,0.9097823851595185,0.31872492296779065,0.20593648714477292,0.9339744509832065,2.362415396160494,0.0003750058594665928,1.493620164491491,0.0005492080087362572
HVO_1706 [D4H051] ABC-type transport system permease protein,-2.0984660705035885,0.6227997183639506,0.7626502694932475,0.6217443140132062,0.17052386561659558,0.9074597304359016,2.498602949471869,0.07956937105958484,1.844482863163965,0.4155488414968196
HVO_1705 [D4H050] ABC-type transport system periplasmic substrate-binding protein,-1.877381119804158,0.001086455263836772,0.799466384408776,0.0016604475909823835,-0.039173785973701455,0.9338916560355578,1.6610565189585584,0.0003750058594665928,1.6154669331609472,0.0005492080087362572
HVO_1704 [D4H049] homolog to arabinopyranose mutase,-3.522583541609298,0.001086455263836772,-2.338736141953444,1.0,0.5158251621602422,0.9013798724759664,0.2707440677109104,1.0,-2.138498249880474,0.6724810225883113
HVO_1703 [D4H048] (hel2) probable DEAD/DEAH box helicase,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1699 [D4H044] pyridoxal phosphate-dependent aminotransferase (homolog to histidinol-phosphate aminotransferase / aspartate aminotransferase),-1.1698933240081064,0.700621748651993,-0.4278426053028597,0.6956834436556877,-1.1481362917457203,0.9002863496954809,0.231907135183765,0.5612776451659699,0.3881257925825902,0.6468712392726194
HVO_1698 [D4H043] CBS/parB domain protein,0.4047885275720765,0.7487376093118993,-1.3255091222174507,0.6285743571638047,0.03634176806564021,0.8966751190842951,-2.4990063380779914,0.0003750058594665928,-2.6345828080451934,0.4993955736850626
HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_B0265 [D4GPR2] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein),0.15456708989042567,0.6853660699476632,0.749366193976967,0.5993413830954994,0.04724023063829108,0.9013798724759664,1.9473517086170375,0.36078124261593403,-0.11475859768685459,0.5428035665269542
HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_A0088 [D4GQC0] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein),1.6240682561468112,0.6741230350785969,-3.5972600483076658,0.0008303601573121933,0.936145224051935,0.8863859695095131,-2.0528776674640925,0.4449634099599783,-1.6268258228836454,0.0010985446488331885
HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_2670 [D4GV46] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_A0088 [D4GQC0] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_B0203 [D4GPK4] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_B0265 [D4GPR2] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein),0.7856048981202255,0.7229267752160349,5.476140129968448,1.0,2.9883937016267224,0.8846832564240485,17.297263389921333,1.0,-0.31980913952527756,0.5280809248240634
HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein),1.0616886250961555,0.001086455263836772,1.1960819981750077,0.0008303601573121933,0.23988154341969814,0.8922626658021826,2.510704130386378,0.0003750058594665928,1.0779808856865334,0.0005492080087362572
HVO_1696 [D4H041] LctP family transport protein,-0.3138457803960847,0.7469736395519855,0.420482047205582,0.6839486070748841,0.24348917272444082,0.9059767113281988,2.8914673550541976,0.03400893123741355,1.0054566980136423,0.5478888572284446
HVO_1694 [D4H039] conserved hypothetical protein,-3.3374281932375225,0.696575305897599,-1.1159760481309722,0.018897822642173767,-0.7522665909173121,0.8950113981649402,2.506297593960074,0.4537646392744752,4.402778991440612,0.4410040308547365
HVO_1693 [D4H038] DUF162 family protein,0.5292692319085187,0.7266928726788351,1.4897794802003874,0.15322216093593832,1.2833907826061166,0.8309058952822665,1.9051384446448265,0.05629171347611028,1.6046609391369968,0.36516252094688306
HVO_1692 [D4H037] probable iron-sulfur protein (4Fe-4S),-0.59490951661198,0.2675243829693944,0.9125383393432105,0.0008303601573121933,0.11302932261746289,0.9486028431085521,2.268046220685898,0.0003750058594665928,1.514401961320535,0.0005492080087362572
HVO_1690 [D4H035] DHH/RecJ family phosphoesterase,0.6004779862410304,0.7191208056744888,-0.8114391473815088,0.11599745060548128,-0.3559517529967744,0.8231708313585775,-1.025617804774189,0.427646526209315,-1.2789044100826876,0.27536954037909955
HVO_1686 [D4H032] major facilitator superfamily transport protein,0.27595330941588025,0.012934564133105009,1.857877406619952,0.6787069358020944,-0.933935360836633,0.9006522596968501,1.902285033500092,0.5803555437945773,0.44728550665221567,0.6956701462582018
HVO_1685 [D4GZP9] conserved hypothetical protein,2.075102039314675,0.001086455263836772,0.4234427400095223,0.7082456878418175,0.3702849587543418,0.9167003123738287,-1.5335770897180976,0.001500335231153227,-0.48752564456320935,0.5332412955327579
HVO_1684 [D4GZP8] (thrS) threonine--tRNA ligase,-0.1549965951906792,0.8588846999327995,-0.5194801663038269,0.048417132216014847,0.21611080948048783,0.9025802449279692,-0.579499849051567,0.06147505195689751,0.11153138906964132,0.7543325501097616
HVO_1683 [D4GZP7] (malQ) 4-alpha-glucanotransferase,1.6007288222863316,0.6182113196077204,0.19625387218266288,0.7087964933856803,1.3898703204613994,0.8591071125445595,-1.231038720351541,0.39451563492359987,-0.01889721194357903,0.5735913284959241
HVO_1681 [D4GZP5] DNA N-glycosylase,0.8538348816075866,0.7484861620991885,-2.3374585273611324,0.6148240676900176,-0.14740201129372155,0.9291110765792765,-2.8524669821852844,0.3835294223267631,-3.7103865675301053,0.4224479502591758
