"Protein.ID","H26_Exponential_vs_H26_Stationary","H26_Exponential_vs_HVABI_Exponential","H26_Exponential_vs_HVLON3_Exponential","H26_Stationary_vs_HVABI_Stationary","H26_Stationary_vs_HVLON3_Stationary"
"940","HVO_1978 [D4GTK7] (rnhB) ribonuclease H, type 2",-2.50924677975286,5.04053838811199,-0.144650411206542,-0.616162232802115,9.17172713276084
"941","HVO_1976 [D4GTK5] (secD) protein-export membrane protein SecD",-1.55904470498896,1.7712181311387,-0.190986110579228,2.9689187824296,1.98720170877244
"942","HVO_1975 [D4GTK4] (secF) protein-export membrane protein SecF",-0.846280779771802,2.92923366813034,0.281485162860433,4.48433047116675,1.97379406878695
"943","HVO_1973 [D4GTK2] conserved hypothetical protein",-0.0470278942169358,-0.735167095689724,-0.700698705124032,-1.31680295009014,-1.64210986225897
"944","HVO_1972 [D4GTK1] GNAT family acetyltransferase",-0.888267651694988,1.05068867982963,0.174819481966433,2.10350834581281,1.74054853111506
"945","HVO_1971 [D4GTK0] (pgsA4) CDP-alcohol 1-archaetidyltransferase",-0.805831932099823,8.59043013435615,23.9615136858931,11.3370237517142,7.92360695125341
"946","HVO_1969 [D4GTJ8] conserved hypothetical protein<|>HVO_2961 [Q04829] (lpdA) dihydrolipoyl dehydrogenase<|>HVO_A0345 [-] (cat4) transport protein (probable substrate cationic amino acids) (nonfunctional)",0.45588311338688,-1.55097611015284,-0.0748634473012616,-0.82575994897439,-0.539816434035704
"947","HVO_1968 [D4GTJ7] conserved hypothetical protein",-1.24845578081957,1.77441336165143,-0.849252251522719,2.8763974005128,1.34478676295314
"948","HVO_1967 [D4GTJ6] (pgi) glucose-6-phosphate isomerase",0.0577411355839166,-0.645184494217244,0.584747590624825,-0.648515158548912,-0.0362929397972541
"949","HVO_1966 [D4GTJ5] Abi/CAAX domain protein",0.685920459935719,2.00399550299767,0.689849865310259,1.22443835412194,0.546210267332197
"950","HVO_1965 [D4GTJ4] (nob1) rRNA maturation endonuclease Nob1",0,0,0,1.0877138665789,1.06533981340445
"951","HVO_1964 [D4GTJ3] PRC domain protein",-1.62031077771795,0.711139061543982,-0.163105663738685,1.25494548003382,1.87998700358116
"952","HVO_1963 [D4GTJ2] (tif5B) translation initiation factor aIF-5B (bacterial-type IF2)",0.217482601260485,-0.681675641411142,-0.610722452322701,-1.13292851184518,-1.43138403004019
"953","HVO_1959 [D4GTI8] histidine kinase",-2.84280536303768,-0.346272290371737,-1.0665607481768,2.51331193719393,2.90733741123412
"954","HVO_1957 [Q5UT56] (panB) proteasome-activating nucleotidase",1.13816022785859,0.822130983435466,0.943371792497293,-0.377074749300754,-0.617991038729886
"955","HVO_1955 [D4GTI4] (citB1) aconitate hydratase",0.640768217371224,-0.32285903217423,-0.106698820962764,-0.466236981960545,-0.378785458299126
"956","HVO_1949 [D4GTH8] conserved hypothetical protein",0.345503533848965,0.667507245855371,-0.46216104193675,-1.21306014234313,-1.63782041104108
"957","HVO_1948 [D4GTH7] NUDIX family hydrolase",-2.83005582479067,-1.30768999301355,-0.0457299525259353,2.17069560290852,1.95169344339812
"958","HVO_1946 [D4GTH5] (tif1a) translation initiation factor aIF-1 (SUI1 protein, bacterial-type IF3)",-0.904017156619355,-1.85914365001562,-0.402604126742984,-0.484779111633476,0.311295651711945
"959","HVO_1945 [D4GTH4] conserved hypothetical protein",-2.28804381213449,-0.622410375136171,-0.893701194285865,2.68956591505026,2.25222901492685
"960","HVO_1944 [D4GTH3] probable transmembrane glycoprotein / HTH domain protein",-1.07996494854819,0.892204644303845,0.152913170628294,1.74301583509202,2.20193041031864
"961","HVO_1943 [D4GTH2] endoisopeptidase/DUF4129 domain protein",-2.04506701388451,-0.44087688840052,-0.338462910844344,2.03416361195023,1.98799770882939
"962","HVO_1942 [D4GTH1] conserved hypothetical protein",-0.324853544353216,18.1708734131395,16.3323251134225,16.1166182024915,1.85432006340173
"963","HVO_1941 [D4GTH0] AAA-type ATPase (MoxR subfamily)",1.37999586441142,-2.83726420012371,-1.06557745179543,-2.35594668397359,-0.985069820996372
"964","HVO_1940 [D4GTG9] (mutS1a) DNA mismatch repair protein MutS",-0.538575846913315,-0.450664967518972,-0.307579793933556,0.301938625427777,0.280181404291419
"965","HVO_1939 [D4GTG8] (mutLa) DNA mismatch repair protein MutL",-5.50473676343977e-05,-1.08891469209571,-0.43062056781302,10.8353455485971,6.48834260821772
"966","HVO_1937 [D4GTG6] (mer) probable 5,10-methylenetetrahydrofolate reductase",-2.69445170846072,-2.67640733148893,-0.0251548297249273,0.794540991618524,1.07454637566254
"967","HVO_1936 [D4GTG5] (cofE) coenzyme F420:L-glutamate ligase",0.195693853423664,-0.0114768733997008,-0.075076915277324,0.338170368897213,-0.458194297666803
"968","HVO_1932 [D4GTG1] (ddh) D-2-hydroxyacid dehydrogenase (NADP)",0.975154958800855,0.357114464268488,0.373120011799006,-0.845930050568586,-0.250823901685502
"969","HVO_1931 [D4GTG0] (engB) probable GTP-binding protein EngB",0,0,0,0,0
"970","HVO_1928 [D4GTF7] probable COG0212-type thiamine metabolism protein",0,0,0,-1.54168995701168,-1.2731607936053
"971","HVO_1927 [D4GTF6] DUF389 family protein",-1.20071256822461,0.613766217370449,-0.0331280515908772,2.09383216770471,0.694608897750592
"972","HVO_1925 [D4GTF4] probable GTP-binding protein",-0.625121488988122,-1.730047105869,-0.312607709628145,-0.711257103746984,-1.37712618221024
"973","HVO_1923 [D4GTF2] probable 16S rRNA maturation protein",0,0,0,2.25139370356594,2.93841852578788
"974","HVO_1921 [D4GTF0] (serS) serine--tRNA ligase",0.407233970457413,-0.569898321791944,0.288735143109356,-0.952276360708813,-0.37823299729072
"975","HVO_1920 [D4GTE9] DASS family transport protein",0.728300147373536,0.777436746355703,0.404624204354285,3.13054864894872,0.900187237489538
"976","HVO_1918 [D4GTE7] beta-lactamase domain protein",0.0932484262498417,-2.08014890579056,-0.431967794545268,-0.720518254429645,-1.47648442001252
"977","HVO_1917 [D4GTE6] (acs6) acyl-CoA synthetase",-0.272913621430411,0.826127962226449,-0.0352491356660226,2.2569223070702,1.37827882944757
"978","HVO_1916 [D4GTE5] (kef1) Kef-type transport system",-1.36277609623572,1.17344864082976,-0.96946707937167,2.48906524049107,1.30135090402468
"979","HVO_1914 [D4GTE3] (acaB3) acetyl-CoA C-acyltransferase",3.43191804734141,-1.02359459987528,0.413681838693388,-0.895842217167791,-1.02247188893152
"980","HVO_1911 [-] (nasD) nitrite reductase (ferredoxin) (nonfunctional)",1.26775317344685,1.50846532544418,1.37760557387844,1.66790416601039,1.35609414186839
"981","HVO_1907 [D4GTE0] (cdc48d) arNOG05511 family protein (AAA-type ATPase core domain protein)",-0.472169731222239,-0.544407125902068,-0.351199268234498,-0.454708453206134,-0.558028372909875
"982","HVO_1905 [D4GTD8] beta-lactamase domain protein",0,0,0,8.24312189646746,-0.276002278038274
"983","HVO_1901 [D4GTD4] (tif2c) translation initiation factor aIF-2 gamma subunit",-0.372308377962874,-0.687264674658673,-0.267599258238757,-1.14505128084977,-0.68412434808816
"984","HVO_1899 [D4GTD2] (rpoE1) DNA-directed RNA polymerase subunit E",1.99856490677212,0.272196229088297,0.217393395584651,-2.14770151505081,-2.11944552614462
"985","HVO_1896 [D4GTC9] (rps24e) 30S ribosomal protein S24e",0.640986727849639,-0.307804501219019,0.55885469497752,-0.927345688968765,-0.27472047749184
"986","HVO_1895 [D4GSZ6] (kae1) KEOPS complex subunit Kae1/Bud32",-0.696771160765198,-1.09811169628798,-1.20368964574893,-1.74390934315778,-1.03281381213493
"987","HVO_1894 [D4GSZ5] conserved hypothetical protein",-1.79405395018013,-0.862871210583577,-0.594940790855617,0.33630194227165,1.15437149660383
"988","HVO_1893 [D4GSZ4] (ham1) XTP/dITP diphosphatase",4.2677829977713,-1.64241289217789,0.259304804583722,0,0
"989","HVO_1888 [D4GSY9] (tupA) ABC-type transport system periplasmic substrate-binding protein (probable substrate tungstate)",-0.674697844959066,0.647572044313238,-0.284405426824503,1.95542723556901,1.41489555505589
"990","HVO_1886 [D4GSY7] (tupC) ABC-type transport system ATP-binding protein (probable substrate tungstate)",-1.63473873406634,0.351511522477351,-0.323017700118308,2.83374283040734,2.31308869172282
"991","HVO_1885 [D4GSY6] (trkA3) TrkA domain protein",0,0,0,0,0
"992","HVO_1880 [D4GSY2] conserved hypothetical protein<|>HVO_2486 [D4GTB5] (pccA) propionyl-CoA carboxylase biotin carboxylase component<|>decoy_HVO_A0330 [D4GR07] GFO family oxidoreductase<|>decoy_HVO_A0562 [D4GRM3] (hutU) urocanate hydratase",0,0,0,0,0
"993","HVO_1880 [D4GSY2] conserved hypothetical protein",0.173623815475807,-1.38317771450841,-0.972453729326607,-2.66010776733203,-2.68103134668489
"994","HVO_1879 [D4GSY1] (fadA3) enoyl-CoA hydratase",2.19285890679827,-0.161250891411095,0.792999120599186,-1.30463739014908,-0.598160727887004
"995","HVO_1878 [D4GSY0] (nadE) NAD synthase, ammonia-dependent",-0.0676328023877286,-0.961547679768778,0.759232460610813,-0.235172706126061,1.83616958455677
"996","HVO_1875 [D4GSX8] O-acetyltransferase (homolog to galactoside O-acetyltransferase)",0.261644701638165,0.000940958052293828,-0.792826920709552,-0.541183656978673,-0.56399392918914
"997","HVO_1874 [D4GSX7] probable oxidoreductase (aldo-keto reductase family protein)",0.528747860608489,-0.802120569179504,0.114456584526973,-1.71162889031125,-1.85767246971086
"998","HVO_1871 [D4GSX4] (hemQ) coproheme decarboxylase HemQ",0.103562895106533,0.939572641013779,0.166440933624837,0.930050054902948,0.381731838309354
"999","HVO_1870 [D4GSX3] M50 family metalloprotease",-1.39936021472247,0.945086502634483,-0.495200878865224,2.4819619375594,1.32436938340291
"1000","HVO_1869 [D4GSX2] conserved hypothetical protein",-0.0571377648097564,1.37966377269299,-1.024965574844,2.36344592628711,0.0944516998714777
"1001","HVO_1868 [D4GSX1] conserved hypothetical protein",0.023059655388151,1.22816963269384,0.379388831515622,0.995043504813351,0.704586003923568
"1002","HVO_1867 [D4GSX0] (lysS) lysine--tRNA ligase",1.31317415402926,-1.17198256922881,0.462286599246522,-2.21456618650616,-2.31667122573594
"1003","HVO_1866 [D4GSW9] (pyrH) uridylate kinase",0.242432735152183,-1.0281861730288,-0.208063773671731,-1.70714270211651,-1.39997409088277
"1004","HVO_1864 [D4GSW7] (moaE) molybdopterin synthase catalytic subunit",1.37437530287498,8.74648897342126,0.169631390819886,3.46884073693768,0.518797112883417
"1005","HVO_1862 [D4GSW5] M50 family metalloprotease",17.2423871247545,2.54878328535821,0.648515897936417,0,0
"1006","HVO_1861 [D4GSW4] (thiL) thiamine-monophosphate kinase",0.812058016143596,-1.2705299380872,-0.520470702074738,-2.64680276444845,-2.743490160809
"1007","HVO_1859 [D4GSW2] UPF0104 family protein",-2.46822021804084,1.80193760694366,-0.86877061716946,4.3387006235837,1.27951025364399
"1008","HVO_1858 [D4GSW1] (rps19e) 30S ribosomal protein S19e",-1.09055385407259,0.556605203020694,-0.393542125527546,1.31106403681814,0.2932946714988
"1009","HVO_1854 [D4GSV7] (hisS) histidine--tRNA ligase",-0.174927000267633,-1.27439029861958,-0.0223588856679168,-0.99915321911759,-0.664941765595156
"1010","HVO_1853 [D4GSV6] UspA domain protein",0,0,0,2.9640386528268,3.71270079033703
"1011","HVO_1851 [D4GSV4] HAD superfamily hydrolase",-0.637474622760134,0.124841467628053,1.97293664558042,0.817370911075767,0.584053955407044
"1012","HVO_1849 [D4GSV2] (ywaD2) probable M28 family peptidase (homolog to aminopeptidase YwaD)",0.647884781108816,0.547402924920519,-0.354357003567749,0.039127942973854,-0.277241868009511
"1013","HVO_1847 [D4GSV0] (pepF) oligoendopeptidase PepF",0.0727446343921608,-0.793682861601206,-0.261248925757936,-0.621280185144027,-0.381679205747193
"1014","HVO_1839 [D4GSU3] XerC/D-like integrase",0,0,0,0,0
"1015","HVO_1838 [-] DUF262/DUF1524 domain protein (nonfunctional)",1.0514309581978,8.95734696684438,0.22534327589863,1.36735660930835,3.39496508618383
"1016","HVO_1832 [D4GSU0] MATE efflux family protein",-0.225884152745287,1.74891865992364,0.592228266339524,2.26993516174252,0.361615622545996
"1017","HVO_1831 [D4GST9] (ferA4) ferredoxin (2Fe-2S)",-1.31074582184704,1.78868853675874,0.328519552666411,2.99343491758953,1.68187702673526
"1018","HVO_1830 [D4GST8] (gndA) 6-phosphogluconate dehydrogenase (NAD-dependent, decarboxylating)",0.560910649188109,0.0914004733675605,0.0423665068180552,-0.785118907643342,-0.0616548434626193
"1019","HVO_1829 [D4GST7] (pepB2) aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)",0.111850384524228,-0.355946711239726,-0.0727926752527196,-0.0478887616514452,0.0182633505938492
"1020","HVO_1827 [D4GST5] (rps6e) 30S ribosomal protein S6e",-0.0565071128005917,0.940036579732326,1.90445072845112,1.27558964713454,1.45586538543606
"1021","HVO_1825 [D4GST3] conserved hypothetical protein",8.10443519936208,0.988340559145048,1.36817343070682,0,0
"1022","HVO_1824 [D4GST2] conserved hypothetical protein",-0.186645351108629,-0.949061749926707,0.0339238793519865,-1.18690390074097,-0.514787953321516
"1023","HVO_1823 [D4GST1] UspA domain protein",1.24015512580294,2.09654522997914,-0.47509517828532,0.0916344394930163,1.85571525189605
"1024","HVO_1821 [D4GSS9] (pat2) GNAT family acetyltransferase Pat2",0,0,0,-1.06518958206213,-0.0327429825064231
"1025","HVO_1819 [D4GSS7] conserved hypothetical protein",0,0,0,0,0
"1026","HVO_1816 [D4GSE0] (pyrC) dihydroorotase",0.41397449230804,-1.3526940983102,0.47497273048988,-1.30520018473627,-1.16988823584117
"1027","HVO_1812 [D4GSD6] probable ketohexokinase",0.484930754452402,-1.03166859216747,-0.0688389533904016,-1.94305007147135,-1.86890302407416
"1028","HVO_1811 [D4GSD5] sensor box histidine kinase",0,0,0,1.12757106497203,1.26124795543158
"1029","HVO_1809 [D4GSD3] (entB2) isochorismatase family protein",0.163735145589919,13.9239213345893,0.124126087047681,2.40724441345448,-2.6431282702298
"1030","HVO_1808 [D4GSD2] conserved hypothetical protein",-0.584738869022012,0.959219978842258,0.885010370106182,1.23029659767941,1.40390700590637
"1031","HVO_1806 [D4GSD0] conserved hypothetical protein",-1.35605568342028,1.12113115501719,0.143985375848458,2.30198563880914,3.1885742390881
"1032","HVO_1804 [D4GSC8] (pncB) nicotinate phosphoribosyltransferase",-0.727557181765941,0.0887204216538796,-0.101116515618687,0.624838021879499,0.446214917096822
"1033","HVO_1803 [D4GSC7] AMMECR1 domain protein",0,0,0,-1.63590435003283,-1.18218195100799
"1034","HVO_1799 [D4GSC3] digeranylgeranylglycerophospholipid reductase / dolichol omega-reductase",-1.20093257199636,1.34607137869525,0.252409628499631,2.53976116529287,1.35099689074512
"1035","HVO_1792 [D4GSB6] Lrp/AsnC family transcription regulator",-3.85349140220067,-0.101033415910753,-0.0727012504098034,4.06397003465594,5.21244500316037
"1036","HVO_1788 [D4GSB2] (nirA1) probable sulfite/nitrite reductase (ferredoxin)",0.585982900668639,-0.132444190070371,-0.0771640261174972,-0.685559867183157,-0.485426843009181
"1037","HVO_1783 [D4GSA8] conserved hypothetical protein",0.628038721757315,0.550222998696517,-0.265268578688354,-0.58861516979682,-0.920757894536467
"1038","HVO_1778 [D4GSA2] (katG) catalase-peroxidase",-0.414910960642411,0.110778791052878,-0.251986862635188,0.140728830590673,0.920194389130658
"1039","HVO_1769 [D4GS94] (dppF3) ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)",0,0,0,0,0
"1040","HVO_1761 [D4GS86] (mtfK3) FKBP-type peptidylprolyl isomerase",-1.81278194252191,0.406899075710252,-0.415716325456991,0,0
"1041","HVO_1760 [D4GS85] ABC-type transport system ATP-binding protein",-2.72359903806426,0.584234563003773,0.120738281416967,1.95721634644634,1.84787750000558
"1042","HVO_1759 [D4GS84] ABC-type transport system permease protein",-2.24895872630821,0.407693759238659,-0.0918119435621013,1.61193111077506,1.32608875154877
"1043","HVO_1758 [D4GS83] (trxB5) oxidoreductase (homolog to thioredoxin-disulfide reductase)",-0.446604895444986,-1.93251670254274,0.208006994026997,-2.29077324225335,-1.44709195574142
"1044","HVO_1757 [D4GS82] DoxX domain protein",11.5743831242129,16.502885538737,14.340346909014,0,0
"1045","HVO_1752 [D4H091] Lrp/AsnC family transcription regulator",-1.1188454264027,-0.0531465470356024,-0.330104861246042,1.9448833558129,1.52809886689547
"1046","HVO_1751 [D4H090] (copA) P-type transport ATPase (probable substrate copper/metal cation)",-1.58009565161071,0.981673441325708,0.528439978553677,2.39472883975384,1.7889241709334
"1047","HVO_1749 [D4H088] conserved hypothetical protein",-1.80461704920901,1.23475514275636,-0.262046754432777,1.98591900211604,1.6274944785451
"1048","HVO_1748 [D4H087] tetratricopeptide repeat protein (nonfunctional)",0,0,0,0,0
"1049","HVO_1746 [D4H085] DUF2800 family protein<|>HVO_A0439 [D4GRA5] DUF2800 family protein",0,0,0,11.7081602607998,15.4586766797745
"1050","HVO_1745 [D4H084] conserved hypothetical protein",-0.187917632286676,1.47639251686188,0.946760424978066,1.50898935023472,1.96470766602984
"1051","HVO_1743 [D4H082] SWIM zinc finger domain protein",1.41760209613419,-0.504286200678107,0.426241034746967,-2.03764740097265,-1.64093552920569
"1052","HVO_1741 [D4H080] conserved hypothetical protein",0.112053340597132,1.11353880930055,0.628315848662449,1.31646317963032,0.877701395928577
"1053","HVO_1737 [D4H076] DUF790 family protein",0,0,0,0,0
"1054","HVO_1735 [D4H074] SWIM zinc finger domain protein",0.759344155293442,0.646108040243447,0.242341756141455,-0.215458330468978,-0.661662211307865
"1055","HVO_1727 [D4H071] (tbp2) TATA-binding transcription initiation factor",0.978148322193264,0.657198858792011,0.010010580858403,0.110961473923398,1.13273775097101
"1056","HVO_1725 [D4H069] (orc5) Orc1-type DNA replication protein",-1.20564214062969,-1.21410450059451,-0.0598040383782781,-0.298094046889104,-0.45941912962133
"1057","HVO_1723 [D4H067] (rad25d) DNA repair helicase Rad25",0.320941171398971,-0.97344069136044,-0.421686103505365,-1.78216089015055,-1.52822758211996
"1058","HVO_1718 [D4H063] (queD) 6-carboxy-5,6,7,8-tetrahydropterin synthase",-0.688112430087494,-2.40056674360836,-1.03834687592718,-2.23754771786534,-2.01293593720084
"1059","HVO_1716 [D4H061] (queC) 7-cyano-7-deazaguanine synthase",0.01064584806735,0.459815648671243,0.0468405924846197,-0.506758379028081,1.28026654966158
"1060","HVO_1712 [D4H057] START domain protein",8.60615692193237,11.0086253721916,10.8626674905102,0,0
"1061","HVO_1711 [D4H056] (sga1) probable glucoamylase",0.118692537628924,0.505968124829202,0.040981898415017,0.250632683509066,0.277895992432907
"1062","HVO_1710 [D4H055] (amyA2) glycoside hydrolase domain protein",0.251152883343667,0.368242367592812,0.93260541201494,0.275930903703965,1.01841493231217
"1063","HVO_1708 [D4H053] conserved hypothetical protein",0.530537029395171,1.32240372983937,-0.435903916645614,1.47709899399985,1.45677609540432
"1064","HVO_1707 [D4H052] ABC-type transport system ATP-binding protein",-1.31033408206332,0.909782385159518,0.205936487144773,2.36241539616049,1.49362016449149
"1065","HVO_1706 [D4H051] ABC-type transport system permease protein",-2.09846607050359,0.762650269493248,0.170523865616596,2.49860294947187,1.84448286316396
"1066","HVO_1705 [D4H050] ABC-type transport system periplasmic substrate-binding protein",-1.87738111980416,0.799466384408776,-0.0391737859737015,1.66105651895856,1.61546693316095
"1067","HVO_1704 [D4H049] homolog to arabinopyranose mutase",-3.5225835416093,-2.33873614195344,0.515825162160242,0.27074406771091,-2.13849824988047
"1068","HVO_1703 [D4H048] (hel2) probable DEAD/DEAH box helicase",0,0,0,0,0
"1069","HVO_1699 [D4H044] pyridoxal phosphate-dependent aminotransferase (homolog to histidinol-phosphate aminotransferase / aspartate aminotransferase)",-1.16989332400811,-0.42784260530286,-1.14813629174572,0.231907135183765,0.38812579258259
"1070","HVO_1698 [D4H043] CBS/parB domain protein",0.404788527572077,-1.32550912221745,0.0363417680656402,-2.49900633807799,-2.63458280804519
"1071","HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_B0265 [D4GPR2] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)",0.154567089890426,0.749366193976967,0.0472402306382911,1.94735170861704,-0.114758597686855
"1072","HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_A0088 [D4GQC0] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)",1.62406825614681,-3.59726004830767,0.936145224051935,-2.05287766746409,-1.62682582288365
"1073","HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_2670 [D4GV46] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_A0088 [D4GQC0] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_B0203 [D4GPK4] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)<|>HVO_B0265 [D4GPR2] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)",0.785604898120225,5.47614012996845,2.98839370162672,17.2972633899213,-0.319809139525278
"1074","HVO_1697 [D4H042] FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)",1.06168862509616,1.19608199817501,0.239881543419698,2.51070413038638,1.07798088568653
"1075","HVO_1696 [D4H041] LctP family transport protein",-0.313845780396085,0.420482047205582,0.243489172724441,2.8914673550542,1.00545669801364
"1076","HVO_1694 [D4H039] conserved hypothetical protein",-3.33742819323752,-1.11597604813097,-0.752266590917312,2.50629759396007,4.40277899144061
"1077","HVO_1693 [D4H038] DUF162 family protein",0.529269231908519,1.48977948020039,1.28339078260612,1.90513844464483,1.604660939137
"1078","HVO_1692 [D4H037] probable iron-sulfur protein (4Fe-4S)",-0.59490951661198,0.91253833934321,0.113029322617463,2.2680462206859,1.51440196132054
"1079","HVO_1690 [D4H035] DHH/RecJ family phosphoesterase",0.60047798624103,-0.811439147381509,-0.355951752996774,-1.02561780477419,-1.27890441008269
"1080","HVO_1686 [D4H032] major facilitator superfamily transport protein",0.27595330941588,1.85787740661995,-0.933935360836633,1.90228503350009,0.447285506652216
"1081","HVO_1685 [D4GZP9] conserved hypothetical protein",2.07510203931467,0.423442740009522,0.370284958754342,-1.5335770897181,-0.487525644563209
"1082","HVO_1684 [D4GZP8] (thrS) threonine--tRNA ligase",-0.154996595190679,-0.519480166303827,0.216110809480488,-0.579499849051567,0.111531389069641
"1083","HVO_1683 [D4GZP7] (malQ) 4-alpha-glucanotransferase",1.60072882228633,0.196253872182663,1.3898703204614,-1.23103872035154,-0.018897211943579
"1084","HVO_1681 [D4GZP5] DNA N-glycosylase",0.853834881607587,-2.33745852736113,-0.147402011293722,-2.85246698218528,-3.71038656753011
"1085","HVO_1680 [D4GZP4] UPF0212 family protein",-0.874655514238428,8.1276006572836,17.5077164081032,13.5214661292165,2.85690190295249
"1086","HVO_1678 [D4GZP2] (tif2b1) translation initiation factor aIF-2 beta subunit",7.1247371937744,-1.58049412425579,-0.261533489276468,0,0
"1087","HVO_1675 [D4GZN9] (corA) magnesium transport protein CorA",-0.4953832639508,1.14664545573402,0.319428217974669,2.40770656692719,1.58489606438633
"1088","HVO_1673 [D4GZN7] conserved hypothetical protein",-0.628757925194002,0.640487070214095,-0.553363434423562,1.6651558213697,1.09211423368911
"1089","HVO_1670 [D4GZN4] (nop5) rRNA/tRNA 2'-O-methyltransferase complex protein Nop5",0.316895527661503,0.323183656460013,0.690680211438915,0.462141257365907,0.370506013154361
"1090","HVO_1669 [D4GZN3] (fib) fibrillarin-like rRNA/tRNA 2'-O-methyltransferase",-0.838853580082901,0.965891485346759,-0.920383869752181,-0.116093583470036,-1.09584414455848
"1091","HVO_1668 [D4GZN2] (gshA) glutamate--cysteine ligase",3.39397203061875,7.00017455226001,2.02982346605029,-5.51602109609896,-1.14062846562691
"1092","HVO_1667 [D4GZN1] TrmB family transcription regulator",-1.52291489001674,0.753336775516314,0.0965189594630304,2.42217543963324,2.06821086953108
"1093","HVO_1660 [D4GZM5] (dacZ) diadenylate cyclase",1.39719430472251,0.620055255296387,-0.114114017340078,-1.1093819011455,-0.874600575511063
"1094","HVO_1659 [D4GZM4] (mscS2) mechanosensitive channel protein MscS",-2.16449660096475,0.43370029221295,-1.68293180355799,2.33711803534033,2.15923622419227
"1095","HVO_1658 [D4GZM3] (yvoF) O-acetyltransferase (homolog to galactoside O-acetyltransferase)",-1.15577510256539,-0.00269271803753675,0.594788127107384,2.51993218803401,0.505700585773102
"1096","HVO_1657 [D4GZM2] (purD) phosphoribosylamine--glycine ligase",1.26749377468777,0.834102223458561,0.241505740745581,-1.02739534937416,-0.454021380579966
"1097","HVO_1656 [D4GZM1] YyaL family protein",1.11777762838453,-0.756710010781777,-0.136990254943451,-2.43233261573508,-2.03689403831171
"1098","HVO_1654 [D4GZL9] (cysK2) cysteine synthase",0.313995220747128,-0.331622868909407,-0.265974350267118,-1.68966299053308,-1.14207952559489
"1099","HVO_1651 [D4GZL6] (thiI) tRNA uracil 4-sulfurtransferase",3.65628907237203,3.94650907352337,-0.622099926705145,11.4810094582635,8.82959899483315
"1100","HVO_1650 [D4GZ78] (ppk1) polyphosphate kinase",1.15109210479868,-1.38424659154046,-0.763706456129605,-1.64802785975163,-1.73049451801925
"1101","HVO_1649 [D4GZ77] (mat) S-adenosylmethionine synthase",0.777502513496402,-0.307437396885743,0.77841332657,-0.494210842889363,-0.452615309176445
"1102","HVO_1648 [D4GZ76] adenylate cyclase domain protein",1.09654895689517,0.281034421534758,-0.0120281403375666,-2.6366068231777,-3.03302884564133
"1103","HVO_1637 [D4GZ66] (mtfK2) FKBP-type peptidylprolyl isomerase",-0.418887864583913,-0.762394214727121,0.128461543532285,-0.517265727638194,-0.162056466973494
"1104","HVO_1636 [D4GZ65] conserved hypothetical protein",-2.4705019243848,0.764103864675766,-0.570514858470989,2.28818985314002,1.86100373747115
"1105","HVO_1631 [D4GZ60] (dph2) 2-(3-amino-3-carboxypropyl)histidine synthase",-0.116089215352864,-0.257828751172828,-0.315781845189347,-1.27351290241052,-2.03260506336948
"1106","HVO_1629 [D4GZ58] conserved hypothetical protein",1.34720947219808,-0.455488022992081,-0.0736714758138955,-1.50313761113832,-1.02635195900662
"1107","HVO_1626 [D4GZ55] metal-dependent hydrolase domain protein",0.248340160152607,-1.5937097621868,-0.332157593109089,-1.42710639604683,-0.766285873018712
"1108","HVO_1625 [D4GZ54] conserved hypothetical protein",0.615786148404239,-0.708988300207625,0.0146088303567844,-0.343121844219002,-0.254824617481888
"1109","HVO_1624 [D4GZ52] conserved hypothetical protein",-1.44591679473419,1.90661893767505,1.39927964538363,3.09767299368631,1.8409907516867
"1110","HVO_1623 [D4GZ53] conserved hypothetical protein",-0.578527455900636,-0.249678914477697,-0.390787685280104,-0.446358364441692,-1.57749820865563
"1111","HVO_1616 [D4GZ45] UPF0361 family protein",2.35370994229487,2.1137422007576,21.1028830397243,-1.01736371945909,-0.00369415072552805
"1112","HVO_1615 [D4GZ44] ribonuclease H domain protein",0.92427823661659,0.00359905842861138,-0.222607041019325,-0.962608309687837,-1.15121405669
"1113","HVO_1613 [D4GZ42] dolichyl-phosphate hexosyltransferase",-1.97664531612404,1.50917582741422,0.865128242101081,2.17156606155669,1.49844152100844
"1114","HVO_1612 [D4GZ41] DUF3179 family protein",0,0,0,0,0
